"last_updated","state"
"2022-06-22 09:39:18.570801","10"
"2022-06-22 09:42:18.549324","11"
"2022-06-22 09:44:18.627233","10"
"2022-06-22 09:46:18.581829","6"
"2022-06-22 09:58:18.602281","7"
"2022-06-22 10:01:18.564262","8"
"2022-06-22 10:03:18.608942","9"
"2022-06-22 10:06:18.580237","8"
"2022-06-22 10:09:18.585762","6"
"2022-06-22 10:10:18.610270","5"
"2022-06-22 10:16:18.601794","4"
"2022-06-22 10:17:18.596298","3"
"2022-06-22 10:22:18.596218","2"
"2022-06-22 10:52:18.635703","4"
"2022-06-22 10:54:18.635516","3"
"2022-06-22 10:56:18.635383","4"
"2022-06-22 10:57:18.639000","3"
"2022-06-22 10:58:18.667287","2"
"2022-06-22 10:59:18.636758","1"
"2022-06-22 11:00:18.673110","0"
"2022-06-22 11:03:18.696431","1"
"2022-06-22 11:10:18.693271","0"
"2022-06-22 11:18:18.698817","1"
"2022-06-22 11:19:18.668471","0"
"2022-06-22 11:28:18.703776","1"
"2022-06-22 11:29:18.693084","3"
"2022-06-22 11:44:18.694533","4"
"2022-06-22 11:53:18.747475","2"
"2022-06-22 12:01:18.724402","1"
"2022-06-22 12:07:18.743497","2"
"2022-06-22 12:08:18.764638","1"
"2022-06-22 12:51:18.795397","2"
"2022-06-22 12:52:18.805998","3"
"2022-06-22 12:56:18.808576","4"
"2022-06-22 12:58:18.837324","3"
"2022-06-22 13:04:18.829088","2"
"2022-06-22 13:08:18.866252","3"
"2022-06-22 13:11:18.843147","2"
"2022-06-22 13:13:18.864543","3"
"2022-06-22 13:16:18.828032","4"
"2022-06-22 13:20:18.887211","5"
"2022-06-22 13:21:18.834227","4"
"2022-06-22 13:27:18.847207","6"
"2022-06-22 13:28:18.878746","5"
"2022-06-22 13:37:18.876925","4"
"2022-06-22 13:38:18.894417","5"
"2022-06-22 13:42:18.881931","6"
"2022-06-22 13:43:18.909869","7"
"2022-06-22 13:44:18.871335","8"
"2022-06-22 13:49:18.874859","9"
"2022-06-22 13:50:18.934768","10"
"2022-06-22 13:54:18.902904","11"
"2022-06-22 13:57:18.892168","10"
"2022-06-22 13:59:18.893434","11"
"2022-06-22 14:00:18.919313","10"
"2022-06-22 14:02:18.960552","9"
"2022-06-22 14:04:18.898594","10"
"2022-06-22 14:06:18.907376","11"
"2022-06-22 14:13:18.909082","9"
"2022-06-22 14:14:18.896437","8"
"2022-06-22 14:15:18.941624","9"
"2022-06-22 14:20:18.949661","10"
"2022-06-22 14:21:18.925452","8"
"2022-06-22 14:22:18.953126","9"
"2022-06-22 14:23:18.953255","8"
"2022-06-22 14:26:18.937751","7"
"2022-06-22 14:27:18.967292","6"
"2022-06-22 14:29:18.927609","5"
"2022-06-22 14:31:18.932517","6"
"2022-06-22 14:32:18.957574","7"
"2022-06-22 14:34:18.926443","8"
"2022-06-22 14:35:18.969706","7"
"2022-06-22 14:38:18.944039","9"
"2022-06-22 14:39:18.945667","10"
"2022-06-22 14:40:18.966041","9"
"2022-06-22 14:42:18.973960","11"
"2022-06-22 14:44:19.035701","13"
"2022-06-22 14:45:18.945178","14"
"2022-06-22 14:48:18.951735","13"
"2022-06-22 14:49:18.984612","12"
"2022-06-22 14:51:18.952385","14"
"2022-06-22 14:58:18.970254","13"
"2022-06-22 15:00:18.968732","12"
"2022-06-22 15:01:18.967781","10"
"2022-06-22 15:03:18.974130","11"
"2022-06-22 15:04:19.005162","12"
"2022-06-22 15:18:18.994044","11"
"2022-06-22 15:21:18.985421","12"
"2022-06-22 15:28:19.002206","11"
"2022-06-22 15:31:19.051908","12"
"2022-06-22 15:34:19.031623","13"
"2022-06-22 15:37:18.997909","14"
"2022-06-22 15:38:19.018924","13"
"2022-06-22 15:39:19.031867","14"
"2022-06-22 15:40:19.008701","13"
"2022-06-22 15:43:19.016674","15"
"2022-06-22 15:44:19.037831","14"
"2022-06-22 15:46:19.091610","15"
"2022-06-22 15:50:19.025134","14"
"2022-06-22 15:51:19.064924","12"
"2022-06-22 15:53:19.040881","11"
"2022-06-22 15:54:19.062362","12"
"2022-06-22 15:56:19.073344","11"
"2022-06-22 15:57:19.064432","13"
"2022-06-22 16:01:19.088759","14"
"2022-06-22 16:03:19.053191","13"
"2022-06-22 16:04:19.077165","12"
"2022-06-22 16:05:19.056982","11"
"2022-06-22 16:09:19.082847","12"
"2022-06-22 16:12:19.054956","13"
"2022-06-22 16:16:19.100624","15"
"2022-06-22 16:18:19.101083","16"
"2022-06-22 16:21:19.104162","18"
"2022-06-22 16:22:19.078275","19"
"2022-06-22 16:23:19.081371","20"
"2022-06-22 16:25:19.077425","21"
"2022-06-22 16:28:19.112382","22"
"2022-06-22 16:33:19.103180","21"
"2022-06-22 16:34:19.122168","22"
"2022-06-22 16:36:19.124717","23"
"2022-06-22 16:37:19.094248","21"
"2022-06-22 16:40:19.099304","22"
"2022-06-22 16:43:19.099113","20"
"2022-06-22 16:45:19.098960","19"
"2022-06-22 16:46:19.138417","18"
"2022-06-22 16:48:19.117180","19"
"2022-06-22 16:49:19.158701","15"
"2022-06-22 16:51:19.146527","16"
"2022-06-22 16:58:19.138814","14"
"2022-06-22 16:59:19.188568","15"
"2022-06-22 17:01:19.163620","16"
"2022-06-22 17:04:19.195131","18"
"2022-06-22 17:05:19.133288","16"
"2022-06-22 17:06:19.174259","17"
"2022-06-22 17:08:19.136079","18"
"2022-06-22 17:09:19.166813","16"
"2022-06-22 17:11:19.158534","17"
"2022-06-22 17:12:19.138269","18"
"2022-06-22 17:19:19.200620","20"
"2022-06-22 17:22:19.148826","21"
"2022-06-22 17:24:19.191974","20"
"2022-06-22 17:25:19.174578","21"
"2022-06-22 17:26:19.196857","22"
"2022-06-22 17:27:19.170191","23"
"2022-06-22 17:28:19.178920","24"
"2022-06-22 17:29:19.241690","25"
"2022-06-22 17:33:19.176355","23"
"2022-06-22 17:34:19.200821","24"
"2022-06-22 17:38:19.179638","22"
"2022-06-22 17:39:19.214836","24"
"2022-06-22 17:42:19.184646","23"
"2022-06-22 17:44:19.207434","24"
"2022-06-22 17:45:19.193316","26"
"2022-06-22 17:46:19.225256","27"
"2022-06-22 17:51:19.229980","26"
"2022-06-22 17:53:19.209574","24"
"2022-06-22 17:54:19.234238","25"
"2022-06-22 17:55:19.197741","23"
"2022-06-22 17:56:19.225956","21"
"2022-06-22 17:57:19.217612","20"
"2022-06-22 17:59:19.236798","19"
"2022-06-22 18:00:19.214751","20"
"2022-06-22 18:03:19.209414","21"
"2022-06-22 18:05:19.215613","22"
"2022-06-22 18:07:19.220713","20"
"2022-06-22 18:08:19.226053","19"
"2022-06-22 18:11:19.252695","17"
"2022-06-22 18:16:19.265840","18"
"2022-06-22 18:17:19.233008","17"
"2022-06-22 18:18:19.242234","18"
"2022-06-22 18:19:19.272972","19"
"2022-06-22 18:20:19.247680","20"
"2022-06-22 18:21:19.269220","21"
"2022-06-22 18:22:19.241152","22"
"2022-06-22 18:25:19.247329","23"
"2022-06-22 18:27:19.243253","22"
"2022-06-22 18:28:19.239042","21"
"2022-06-22 18:31:19.283920","22"
"2022-06-22 18:33:19.258610","23"
"2022-06-22 18:34:19.274925","24"
"2022-06-22 18:36:19.278146","25"
"2022-06-22 18:37:19.252202","27"
"2022-06-22 18:38:19.253870","28"
"2022-06-22 18:39:19.283461","30"
"2022-06-22 18:41:19.287929","27"
"2022-06-22 18:42:19.270628","29"
"2022-06-22 18:45:19.276095","30"
"2022-06-22 18:46:19.282563","29"
"2022-06-22 18:47:19.263760","30"
"2022-06-22 18:51:19.300254","29"
"2022-06-22 18:53:19.270749","27"
"2022-06-22 18:55:19.301365","26"
"2022-06-22 19:00:19.292766","27"
"2022-06-22 19:01:19.431611","26"
"2022-06-22 19:04:19.372364","27"
"2022-06-22 19:05:19.316434","25"
"2022-06-22 19:06:19.359526","27"
"2022-06-22 19:08:19.346043","26"
"2022-06-22 19:10:19.305050","29"
"2022-06-22 19:11:19.344940","30"
"2022-06-22 19:13:19.320972","31"
"2022-06-22 19:14:19.356619","30"
"2022-06-22 19:17:19.304874","29"
"2022-06-22 19:18:19.315415","30"
"2022-06-22 19:21:19.339939","32"
"2022-06-22 19:23:19.315531","33"
"2022-06-22 19:24:19.359043","34"
"2022-06-22 19:25:19.314288","33"
"2022-06-22 19:26:19.406892","34"
"2022-06-22 19:27:19.333184","32"
"2022-06-22 19:29:19.354193","29"
"2022-06-22 19:31:19.377158","24"
"2022-06-22 19:32:19.327820","23"
"2022-06-22 19:33:19.327868","22"
"2022-06-22 19:34:19.362182","25"
"2022-06-22 19:35:19.336579","23"
"2022-06-22 19:36:19.364442","22"
"2022-06-22 19:37:19.368956","21"
"2022-06-22 19:40:19.351487","20"
"2022-06-22 19:42:19.358289","21"
"2022-06-22 19:45:19.351943","22"
"2022-06-22 19:47:19.382421","23"
"2022-06-22 19:48:19.362223","24"
"2022-06-22 19:49:19.388897","25"
"2022-06-22 19:54:19.399259","26"
"2022-06-22 19:56:19.404494","28"
"2022-06-22 19:58:19.441626","30"
"2022-06-22 19:59:19.373544","28"
"2022-06-22 20:00:19.376979","27"
"2022-06-22 20:03:19.409724","28"
"2022-06-22 20:04:19.382750","27"
"2022-06-22 20:05:19.373383","26"
"2022-06-22 20:06:19.414537","23"
"2022-06-22 20:07:19.376238","22"
"2022-06-22 20:09:19.388982","21"
"2022-06-22 20:13:19.417696","23"
"2022-06-22 20:14:19.387999","24"
"2022-06-22 20:18:19.431062","25"
"2022-06-22 20:20:19.425063","24"
"2022-06-22 20:25:19.392022","22"
"2022-06-22 20:26:19.440803","23"
"2022-06-22 20:31:19.453244","25"
"2022-06-22 20:32:19.432108","26"
"2022-06-22 20:33:19.440824","25"
"2022-06-22 20:34:19.434015","23"
"2022-06-22 20:36:19.465670","24"
"2022-06-22 20:37:19.428267","27"
"2022-06-22 20:38:19.537684","26"
"2022-06-22 20:43:19.467684","27"
"2022-06-22 20:45:19.432354","28"
"2022-06-22 20:46:19.474770","27"
"2022-06-22 20:50:19.490995","26"
"2022-06-22 20:52:19.467810","27"
"2022-06-22 20:53:19.478536","23"
"2022-06-22 20:57:19.460563","21"
"2022-06-22 21:07:19.473413","20"
"2022-06-22 21:08:19.526017","18"
"2022-06-22 21:11:19.538442","15"
"2022-06-22 21:12:19.482306","14"
"2022-06-22 21:13:19.510095","13"
"2022-06-22 21:14:19.484448","12"
"2022-06-22 21:20:19.490914","13"
"2022-06-22 21:22:19.525933","14"
"2022-06-22 21:28:19.536087","15"
"2022-06-22 21:34:19.520207","14"
"2022-06-22 21:35:19.509646","13"
"2022-06-22 21:37:19.514253","12"
"2022-06-22 21:38:19.531620","13"
"2022-06-22 21:42:19.521408","14"
"2022-06-22 21:43:19.564102","13"
"2022-06-22 21:52:19.534941","14"
"2022-06-22 21:53:19.552235","13"
"2022-06-22 21:56:19.555032","12"
"2022-06-22 22:05:19.544225","13"
"2022-06-22 22:13:19.571674","12"
"2022-06-22 22:16:19.572739","11"
"2022-06-22 22:18:19.578162","10"
"2022-06-22 22:25:19.583507","9"
"2022-06-22 22:28:19.583087","10"
"2022-06-22 22:33:19.608735","12"
"2022-06-22 22:35:19.588504","13"
"2022-06-22 22:41:19.622554","14"
"2022-06-22 22:43:19.602345","12"
"2022-06-22 22:46:19.619864","11"
"2022-06-22 22:51:19.637209","12"
"2022-06-22 22:52:19.595925","11"
"2022-06-22 22:59:19.621691","10"
"2022-06-22 23:01:19.632579","11"
"2022-06-22 23:03:19.638369","12"
"2022-06-22 23:05:19.620676","13"
"2022-06-22 23:07:19.638586","12"
"2022-06-22 23:10:19.619814","11"
"2022-06-22 23:12:19.622108","9"
"2022-06-22 23:16:19.665849","8"
"2022-06-22 23:18:19.657911","7"
"2022-06-22 23:19:19.636267","8"
"2022-06-22 23:21:19.668278","10"
"2022-06-22 23:23:19.685437","9"
"2022-06-22 23:26:19.674458","8"
"2022-06-22 23:28:19.692436","9"
"2022-06-22 23:30:19.656194","8"
"2022-06-22 23:36:19.687726","9"
"2022-06-22 23:38:19.698297","8"
"2022-06-22 23:42:19.670160","7"
"2022-06-22 23:48:19.710184","8"
"2022-06-22 23:52:19.681666","9"
"2022-06-22 23:54:19.684664","7"
"2022-06-23 00:05:19.703555","8"
"2022-06-23 00:08:19.725315","9"
"2022-06-23 00:11:19.702079","10"
"2022-06-23 00:12:19.709657","11"
"2022-06-23 00:18:19.736232","8"
"2022-06-23 00:21:19.728348","9"
"2022-06-23 00:22:19.716243","10"
"2022-06-23 00:23:19.750104","9"
"2022-06-23 00:25:19.766273","10"
"2022-06-23 00:32:19.729315","9"
"2022-06-23 00:35:19.764070","10"
"2022-06-23 00:36:19.741414","12"
"2022-06-23 00:37:19.750281","14"
"2022-06-23 00:42:19.754928","16"
"2022-06-23 00:47:19.759527","15"
"2022-06-23 00:48:19.784646","16"
"2022-06-23 00:51:19.756049","14"
"2022-06-23 00:52:19.780453","13"
"2022-06-23 00:54:19.760571","14"
"2022-06-23 00:57:19.762186","13"
"2022-06-23 00:58:19.791144","14"
"2022-06-23 00:59:19.772587","15"
"2022-06-23 01:01:19.821895","16"
"2022-06-23 01:02:19.801575","15"
"2022-06-23 01:03:10.259470","15"
"2022-06-23 01:04:10.140333","14"
"2022-06-23 01:07:10.177277","13"
"2022-06-23 01:08:10.143560","14"
"2022-06-23 01:10:10.174099","16"
"2022-06-23 01:19:10.162111","15"
"2022-06-23 01:21:10.159135","14"
"2022-06-23 01:23:10.224483","15"
"2022-06-23 01:26:10.170742","16"
"2022-06-23 01:30:10.199163","15"
"2022-06-23 01:33:10.207794","18"
"2022-06-23 01:34:10.232915","17"
"2022-06-23 01:35:10.204771","18"
"2022-06-23 01:37:10.224554","19"
"2022-06-23 01:43:10.219659","20"
"2022-06-23 01:45:10.227071","21"
"2022-06-23 01:48:10.206199","23"
"2022-06-23 01:51:10.222707","22"
"2022-06-23 01:56:10.220907","21"
"2022-06-23 01:58:10.222829","20"
"2022-06-23 01:59:10.236647","21"
"2022-06-23 02:00:10.216146","23"
"2022-06-23 02:02:10.252899","21"
"2022-06-23 02:03:10.219417","22"
"2022-06-23 02:04:10.245141","23"
"2022-06-23 02:10:10.227337","22"
"2022-06-23 02:12:10.240369","21"
"2022-06-23 02:15:10.228809","22"
"2022-06-23 02:18:10.231402","21"
"2022-06-23 02:20:10.234767","22"
"2022-06-23 02:21:10.249564","21"
"2022-06-23 02:22:10.243046","18"
"2022-06-23 02:29:10.272690","17"
"2022-06-23 02:30:10.246851","16"
"2022-06-23 02:31:10.272873","15"
"2022-06-23 02:32:10.252491","16"
"2022-06-23 02:34:10.264745","17"
"2022-06-23 02:36:10.270641","18"
"2022-06-23 02:39:10.293068","19"
"2022-06-23 02:43:10.259956","18"
"2022-06-23 02:44:10.281896","17"
"2022-06-23 02:45:10.266046","18"
"2022-06-23 02:49:10.288422","17"
"2022-06-23 02:51:10.285109","18"
"2022-06-23 02:55:10.277144","17"
"2022-06-23 02:56:10.303950","14"
"2022-06-23 02:57:10.324597","13"
"2022-06-23 02:59:10.294227","12"
"2022-06-23 03:00:10.290172","13"
"2022-06-23 03:03:10.315154","14"
"2022-06-23 03:10:10.303821","16"
"2022-06-23 03:11:10.324248","17"
"2022-06-23 03:13:10.337388","18"
"2022-06-23 03:14:10.309766","20"
"2022-06-23 03:21:10.341542","21"
"2022-06-23 03:22:10.313024","23"
"2022-06-23 03:23:10.348787","24"
"2022-06-23 03:25:10.329641","23"
"2022-06-23 03:27:10.323588","22"
"2022-06-23 03:28:10.338712","23"
"2022-06-23 03:30:10.328502","22"
"2022-06-23 03:33:10.349721","24"
"2022-06-23 03:39:10.341988","23"
"2022-06-23 03:42:10.344269","22"
"2022-06-23 03:44:10.340843","21"
"2022-06-23 03:46:10.371974","18"
"2022-06-23 03:47:10.342334","17"
"2022-06-23 03:48:10.371262","16"
"2022-06-23 03:59:10.351977","17"
"2022-06-23 04:00:10.372449","16"
"2022-06-23 04:02:10.347196","15"
"2022-06-23 04:12:10.390786","14"
"2022-06-23 04:13:10.421788","12"
"2022-06-23 04:15:10.393964","11"
"2022-06-23 04:16:10.426096","10"
"2022-06-23 04:17:10.402237","9"
"2022-06-23 04:21:10.437571","8"
"2022-06-23 04:25:10.402819","9"
"2022-06-23 04:27:10.417618","8"
"2022-06-23 04:30:10.411582","9"
"2022-06-23 04:32:10.423593","10"
"2022-06-23 04:35:10.417408","11"
"2022-06-23 04:38:10.452499","10"
"2022-06-23 04:47:10.420324","9"
"2022-06-23 04:56:10.462959","10"
"2022-06-23 04:57:10.429851","9"
"2022-06-23 05:03:10.495273","8"
"2022-06-23 05:06:10.485045","7"
"2022-06-23 05:07:10.441788","6"
"2022-06-23 05:09:10.452342","7"
"2022-06-23 05:28:10.501578","6"
"2022-06-23 05:45:10.512683","5"
"2022-06-23 05:51:10.527484","4"
"2022-06-23 06:00:10.506922","5"
"2022-06-23 06:06:10.550262","8"
"2022-06-23 06:16:10.560862","7"
"2022-06-23 06:17:10.532849","9"
"2022-06-23 06:21:10.542196","8"
"2022-06-23 06:29:10.527096","7"
"2022-06-23 06:33:10.565646","8"
"2022-06-23 06:46:10.568424","9"
"2022-06-23 06:48:10.632422","6"
"2022-06-23 06:49:10.550098","7"
"2022-06-23 06:57:10.563272","5"
"2022-06-23 06:58:10.605238","4"
"2022-06-23 06:59:10.557501","3"
"2022-06-23 07:02:10.571782","2"
"2022-06-23 07:32:10.605569","3"
"2022-06-23 07:47:10.615642","4"
"2022-06-23 07:49:10.623533","5"
"2022-06-23 07:59:10.635016","6"
"2022-06-23 08:13:10.666825","5"
"2022-06-23 08:14:10.647104","6"
"2022-06-23 08:32:10.662941","7"
"2022-06-23 08:34:10.664282","8"
"2022-06-23 08:35:10.683246","9"
"2022-06-23 08:37:10.698677","8"
"2022-06-23 08:40:10.688941","9"
"2022-06-23 08:43:10.758598","10"
"2022-06-23 08:44:10.694054","9"
"2022-06-23 08:51:10.758450","8"
"2022-06-23 08:53:10.743846","9"
"2022-06-23 08:58:10.737684","10"
"2022-06-23 09:07:10.742630","9"
"2022-06-23 09:14:10.772220","8"
"2022-06-23 09:21:10.788182","9"
"2022-06-23 09:23:10.786653","8"
"2022-06-23 09:25:10.755388","9"
"2022-06-23 09:30:10.765610","10"
"2022-06-23 09:33:10.797032","9"
"2022-06-23 09:42:10.780426","10"
"2022-06-23 09:45:10.811596","11"
"2022-06-23 09:47:10.786421","12"
"2022-06-23 09:48:10.805478","11"
"2022-06-23 09:50:10.806795","12"
"2022-06-23 09:54:10.783150","11"
"2022-06-23 09:55:10.825134","13"
"2022-06-23 10:02:10.806173","12"
"2022-06-23 10:03:10.827957","10"
"2022-06-23 10:05:10.820962","11"
"2022-06-23 10:06:10.846144","10"
"2022-06-23 10:07:10.815246","9"
"2022-06-23 10:11:10.833724","8"
"2022-06-23 10:13:10.840029","9"
"2022-06-23 10:17:10.840407","8"
"2022-06-23 10:18:10.846435","7"
"2022-06-23 10:19:10.821824","6"
"2022-06-23 10:20:10.832123","5"
"2022-06-23 10:21:10.829987","6"
"2022-06-23 10:24:10.824610","5"
"2022-06-23 10:25:10.851758","6"
"2022-06-23 10:26:10.830828","5"
"2022-06-23 10:28:10.851506","6"
"2022-06-23 10:32:10.838971","5"
"2022-06-23 10:33:10.864121","4"
"2022-06-23 10:34:10.823800","5"
"2022-06-23 10:40:10.879329","4"
"2022-06-23 10:43:10.883000","5"
"2022-06-23 10:49:10.861664","6"
"2022-06-23 11:02:10.859788","7"
"2022-06-23 11:03:10.901404","6"
"2022-06-23 11:19:10.889743","5"
"2022-06-23 11:26:10.889389","4"
"2022-06-23 11:28:10.927573","6"
"2022-06-23 11:30:10.929565","7"
"2022-06-23 11:31:10.902182","6"
"2022-06-23 11:35:10.936957","8"
"2022-06-23 11:36:10.904878","6"
"2022-06-23 11:38:10.942610","7"
"2022-06-23 11:39:10.908344","8"
"2022-06-23 11:41:10.936718","7"
"2022-06-23 11:45:10.952996","6"
"2022-06-23 11:48:10.958967","5"
"2022-06-23 11:58:10.959398","6"
"2022-06-23 11:59:10.925924","7"
"2022-06-23 12:01:10.931185","6"
"2022-06-23 12:05:10.963547","5"
"2022-06-23 12:11:10.978438","4"
"2022-06-23 12:15:10.934337","6"
"2022-06-23 12:16:10.965864","5"
"2022-06-23 12:19:10.942656","4"
"2022-06-23 12:23:11.011280","5"
"2022-06-23 12:25:10.942251","6"
"2022-06-23 12:33:10.989719","7"
"2022-06-23 12:34:10.964064","8"
"2022-06-23 12:39:10.978992","7"
"2022-06-23 12:45:10.970780","8"
"2022-06-23 12:50:10.984046","6"
"2022-06-23 12:51:11.003628","7"
"2022-06-23 12:52:10.986203","8"
"2022-06-23 12:56:11.009895","9"
"2022-06-23 12:57:10.995276","11"
"2022-06-23 12:59:10.988555","12"
"2022-06-23 13:02:10.991021","11"
"2022-06-23 13:03:11.031788","12"
"2022-06-23 13:07:11.008638","13"
"2022-06-23 13:08:11.026689","15"
"2022-06-23 13:15:11.048735","14"
"2022-06-23 13:16:11.013739","10"
"2022-06-23 13:18:11.031444","8"
"2022-06-23 13:19:11.014221","10"
"2022-06-23 13:20:11.032796","9"
"2022-06-23 13:22:11.021067","8"
"2022-06-23 13:27:11.015686","7"
"2022-06-23 13:28:11.058012","9"
"2022-06-23 13:29:11.017792","7"
"2022-06-23 13:31:11.022844","9"
"2022-06-23 13:32:11.032369","10"
"2022-06-23 13:35:11.059001","11"
"2022-06-23 13:37:11.028436","10"
"2022-06-23 13:40:11.050601","11"
"2022-06-23 13:42:11.031637","12"
"2022-06-23 13:45:11.069179","11"
"2022-06-23 13:46:11.047369","13"
"2022-06-23 13:47:11.064570","14"
"2022-06-23 13:49:11.044947","15"
"2022-06-23 13:50:11.081974","16"
"2022-06-23 13:51:11.052860","15"
"2022-06-23 13:52:11.051545","11"
"2022-06-23 14:00:11.085330","13"
"2022-06-23 14:01:11.057141","14"
"2022-06-23 14:03:11.089327","12"
"2022-06-23 14:04:11.070935","13"
"2022-06-23 14:05:11.104781","12"
"2022-06-23 14:06:11.069466","11"
"2022-06-23 14:07:11.076969","9"
"2022-06-23 14:12:11.078359","8"
"2022-06-23 14:18:11.145621","9"
"2022-06-23 14:22:11.090045","8"
"2022-06-23 14:27:11.095306","9"
"2022-06-23 14:30:11.130296","10"
"2022-06-23 14:31:11.095773","11"
"2022-06-23 14:33:11.105379","10"
"2022-06-23 14:35:11.135993","9"
"2022-06-23 14:36:11.128630","8"
"2022-06-23 14:37:11.157289","9"
"2022-06-23 14:38:11.110344","10"
"2022-06-23 14:39:11.147607","9"
"2022-06-23 14:46:11.116809","8"
"2022-06-23 14:47:11.157820","9"
"2022-06-23 14:48:11.132062","10"
"2022-06-23 14:49:11.133706","9"
"2022-06-23 14:51:11.135544","10"
"2022-06-23 14:53:11.139323","11"
"2022-06-23 14:55:11.190250","10"
"2022-06-23 15:00:11.195923","11"
"2022-06-23 15:01:11.155630","10"
"2022-06-23 15:11:11.192811","11"
"2022-06-23 15:14:11.161937","12"
"2022-06-23 15:15:11.184976","11"
"2022-06-23 15:18:11.179280","12"
"2022-06-23 15:20:11.189217","11"
"2022-06-23 15:25:11.195256","9"
"2022-06-23 15:32:11.274406","8"
"2022-06-23 15:36:11.196210","6"
"2022-06-23 15:43:11.203365","7"
"2022-06-23 15:45:11.227386","8"
"2022-06-23 15:48:11.233048","9"
"2022-06-23 15:49:11.201404","8"
"2022-06-23 15:50:11.230431","10"
"2022-06-23 15:52:11.253152","11"
"2022-06-23 15:53:11.234055","12"
"2022-06-23 15:57:11.280685","13"
"2022-06-23 15:58:11.222759","12"
"2022-06-23 16:00:11.243147","13"
"2022-06-23 16:01:11.228429","12"
"2022-06-23 16:03:11.249309","11"
"2022-06-23 16:06:11.233106","12"
"2022-06-23 16:07:11.252673","13"
"2022-06-23 16:08:11.229097","14"
"2022-06-23 16:14:11.311018","15"
"2022-06-23 16:19:11.304933","16"
"2022-06-23 16:21:11.243564","17"
"2022-06-23 16:23:11.257209","16"
"2022-06-23 16:24:11.277274","15"
"2022-06-23 16:27:11.284527","16"
"2022-06-23 16:30:11.255709","15"
"2022-06-23 16:35:11.284639","14"
"2022-06-23 16:36:11.262285","15"
"2022-06-23 16:37:11.287949","16"
"2022-06-23 16:39:11.298754","17"
"2022-06-23 16:41:11.275620","16"
"2022-06-23 16:44:11.299466","14"
"2022-06-23 16:47:11.311320","13"
"2022-06-23 16:48:11.288072","12"
"2022-06-23 16:49:11.316374","10"
"2022-06-23 16:50:11.296645","9"
"2022-06-23 16:54:11.312042","11"
"2022-06-23 16:59:11.331520","12"
"2022-06-23 17:01:11.337264","13"
"2022-06-23 17:02:11.293722","14"
"2022-06-23 17:04:11.335642","13"
"2022-06-23 17:10:11.311413","11"
"2022-06-23 17:11:11.333256","12"
"2022-06-23 17:12:11.305299","13"
"2022-06-23 17:13:11.306697","14"
"2022-06-23 17:14:11.332553","12"
"2022-06-23 17:15:11.328923","11"
"2022-06-23 17:17:11.356590","12"
"2022-06-23 17:19:11.340105","11"
"2022-06-23 17:20:11.318401","12"
"2022-06-23 17:21:11.350304","13"
"2022-06-23 17:24:11.346698","12"
"2022-06-23 17:25:11.327391","14"
"2022-06-23 17:29:11.357462","19"
"2022-06-23 17:30:11.323504","20"
"2022-06-23 17:31:11.364351","21"
"2022-06-23 17:36:11.373337","22"
"2022-06-23 17:37:11.336226","20"
"2022-06-23 17:39:11.376940","21"
"2022-06-23 17:47:11.349542","18"
"2022-06-23 17:48:11.379504","20"
"2022-06-23 17:50:11.344724","17"
"2022-06-23 17:52:11.361441","18"
"2022-06-23 17:53:11.352087","19"
"2022-06-23 17:54:11.386338","21"
"2022-06-23 17:56:11.392684","22"
"2022-06-23 18:00:11.362333","21"
"2022-06-23 18:01:11.385700","25"
"2022-06-23 18:06:11.393167","26"
"2022-06-23 18:08:11.366299","27"
"2022-06-23 18:09:11.440749","28"
"2022-06-23 18:11:11.419182","29"
"2022-06-23 18:12:11.380324","31"
"2022-06-23 18:17:11.394930","33"
"2022-06-23 18:19:11.429776","32"
"2022-06-23 18:20:11.431364","31"
"2022-06-23 18:22:11.401929","33"
"2022-06-23 18:23:11.395836","32"
"2022-06-23 18:25:11.387471","33"
"2022-06-23 18:26:11.442867","31"
"2022-06-23 18:27:11.398157","29"
"2022-06-23 18:28:11.409165","28"
"2022-06-23 18:30:11.435497","29"
"2022-06-23 18:31:11.439764","30"
"2022-06-23 18:33:11.410716","29"
"2022-06-23 18:35:11.406158","28"
"2022-06-23 18:37:11.407073","27"
"2022-06-23 18:39:11.440016","28"
"2022-06-23 18:42:11.420201","30"
"2022-06-23 18:46:11.442676","27"
"2022-06-23 18:47:11.427764","26"
"2022-06-23 18:48:11.443272","29"
"2022-06-23 18:50:11.449815","28"
"2022-06-23 18:52:11.434546","27"
"2022-06-23 18:53:11.435816","28"
"2022-06-23 18:55:11.426523","26"
"2022-06-23 18:56:11.467477","25"
"2022-06-23 18:57:11.441109","24"
"2022-06-23 18:58:11.463533","23"
"2022-06-23 18:59:11.482061","21"
"2022-06-23 19:00:11.452459","20"
"2022-06-23 19:02:11.500254","21"
"2022-06-23 19:03:11.466937","18"
"2022-06-23 19:06:11.493883","15"
"2022-06-23 19:07:11.456051","14"
"2022-06-23 19:08:11.447897","15"
"2022-06-23 19:10:11.450324","13"
"2022-06-23 19:11:11.481781","12"
"2022-06-23 19:12:11.480409","14"
"2022-06-23 19:13:11.451409","13"
"2022-06-23 19:14:11.483082","14"
"2022-06-23 19:15:11.471020","18"
"2022-06-23 19:16:11.502589","19"
"2022-06-23 19:20:11.468747","18"
"2022-06-23 19:23:11.493663","17"
"2022-06-23 19:25:11.481828","16"
"2022-06-23 19:26:11.493548","17"
